Может,Тушить пожар,1,0.72,0.72,0.57
Может,Мыть машину,0.83,0.91,0.91,0.57
Может,Халтурить,0.94,0.89,0.95,1
Может,Форму,0.56,0.61,0.75,0.54
Может,Брандспойт,0.56,0.61,0.75,0.54
Может,Рацию,0.57,0.61,0.75,0.54
Может,Евграфычем,1,0.61,0.75,0.54
Может,Командиром,1,0.61,0.75,0.54
Может,Предпринимателем,0.92,0.61,0.75,0.54
Может,Весёлый,0.91,0.61,0.75,0.54
Может,Пожилой,0.91,0.61,0.75,0.54
Может,Хитрый,0.91,0.61,0.75,0.54
Может,Смотреть футбол,0.89,1,1,0.67
Может,Чинить машину,0.89,1,0.97,0.67
Может,Стричься,1,1,1,0.67
Может,Короткую стрижку,0.99,0.66,0.74,0.48
Может,Внедорожник,0.73,0.66,0.74,0.48
Может,Воблу,0.72,0.66,0.74,0.48
Может,Напарником Вани,0.59,0.66,0.74,0.48
Может,Дальнобойщиком,0.57,0.66,0.74,0.48
Может,Болельщиком,0.57,0.66,0.74,0.48
Может,Добрый,1,0.66,0.74,0.48
Может,Порядочный,0.98,0.66,0.74,0.48
Может,Круглолицый,0.98,0.66,0.74,0.48
Может,Просить прощения,0.98,0.87,1,0.48
Может,Работать с полицией,1,1,1,0.48
Может,Угнать фуру,0.97,0.94,1,0.64
Может,Связь с бандой,0.97,0.56,0.78,0.64
Может,Порванную куртку,0.52,0.56,0.78,0.52
Может,Левые деньги,0.69,0.56,0.78,0.52
Может,Сыном директора,0.69,0.56,0.78,0.52
Может,Водителем,0.69,0.56,0.78,0.52
Может,Втянутым в преступление,0.89,0.56,0.78,0.52
Может,Наивный,0.9,0.56,0.78,0.52
Может,Молодой,0.82,0.56,0.78,0.52
Может,Доверчивый,0.81,0.56,0.78,0.52
Может,Сжигать,0.82,0.65,0.78,1
Может,Играть в бильярд,1,0.79,0.95,1
Может,Угрожать,1,0.73,0.83,1
Может,Очки,0.73,0.73,0.83,0.55
Может,Криминальный бизнес,0.73,0.73,0.83,0.55
Может,Грубый голос,0.73,0.73,0.83,0.55
Может,Преступником,0.77,0.73,0.83,0.55
Может,Бизнесменом,0.77,0.73,0.83,0.55
Может,Главарём,0.77,0.73,0.83,0.55
Может,Опасный,0.77,0.73,0.83,0.55
Может,Разоблачённый,0.77,0.73,0.83,0.55
Может,Жадный,0.77,0.73,0.83,0.55
Имеет,Тушить пожар,0.75,0.73,0.83,0.55
Имеет,Мыть машину,0.75,0.73,0.83,0.55
Имеет,Халтурить,0.75,0.73,0.83,0.55
Имеет,Форму,1,0.73,0.83,0.55
Имеет,Брандспойт,1,0.73,0.83,0.55
Имеет,Рацию,1,0.73,0.83,0.55
Имеет,Евграфычем,0.7,0.73,0.83,0.55
Имеет,Командиром,0.7,0.73,0.83,0.55
Имеет,Предпринимателем,0.7,0.73,0.83,0.55
Имеет,Весёлый,0.7,0.73,0.83,0.55
Имеет,Пожилой,0.7,0.73,0.83,0.55
Имеет,Хитрый,0.7,0.73,0.83,0.55
Имеет,Смотреть футбол,0.7,0.73,0.83,0.55
Имеет,Чинить машину,0.7,0.73,0.83,0.55
Имеет,Стричься,0.7,0.73,0.83,0.55
Имеет,Короткую стрижку,1,1,0.91,1
Имеет,Внедорожник,1,1,0.83,0.55
Имеет,Воблу,1,0.78,0.76,0.55
Имеет,Напарником Вани,0.7,0.78,0.76,0.55
Имеет,Дальнобойщиком,0.7,0.78,0.76,0.55
Имеет,Болельщиком,0.7,0.78,0.76,0.55
Имеет,Добрый,0.7,0.78,0.76,0.55
Имеет,Порядочный,0.7,0.78,0.76,0.55
Имеет,Круглолицый,0.7,0.78,0.76,0.55
Имеет,Просить прощения,0.7,0.78,0.76,0.55
Имеет,Работать с полицией,0.7,0.78,0.76,0.55
Имеет,Угнать фуру,0.7,0.78,0.76,0.55
Имеет,Связь с бандой,1,0.78,1,1
Имеет,Порванную куртку,1,0.78,1,0.54
Имеет,Левые деньги,1,0.78,1,1
Имеет,Сыном директора,0.72,0.78,0.79,0.56
Имеет,Водителем,0.72,0.78,0.79,0.56
Имеет,Втянутым в преступление,0.72,0.78,0.79,0.56
Имеет,Наивный,0.72,0.78,0.79,0.56
Имеет,Молодой,0.72,0.78,0.79,0.56
Имеет,Доверчивый,0.72,0.78,0.79,0.56
Имеет,Сжигать,0.72,0.78,0.75,0.56
Имеет,Играть в бильярд,0.72,0.78,0.75,0.56
Имеет,Угрожать,0.72,0.78,0.75,0.56
Имеет,Очки,0.97,0.78,0.75,0.86
Имеет,Криминальный бизнес,0.97,0.78,0.75,1
Имеет,Грубый голос,0.97,0.78,0.75,1
Имеет,Преступником,0.69,0.78,0.75,0.5
Имеет,Бизнесменом,0.69,0.78,0.75,0.5
Имеет,Главарём,0.69,0.78,0.75,0.5
Имеет,Опасный,0.69,0.78,0.75,0.5
Имеет,Разоблачённый,0.69,0.78,0.75,0.5
Имеет,Жадный,0.69,0.78,0.75,0.5
Является,Тушить пожар,0.69,0.73,0.75,0.5
Является,Мыть машину,0.69,0.73,0.75,0.5
Является,Халтурить,0.69,0.73,0.75,0.5
Является,Форму,0.69,0.73,0.75,0.5
Является,Брандспойт,0.69,0.73,0.75,0.5
Является,Рацию,0.69,0.73,0.75,0.5
Является,Евграфычем,0.69,0.73,0.75,0.5
Является,Командиром,1,0.73,0.75,1
Является,Предпринимателем,0.97,0.73,0.75,1
Является,Весёлый,0.74,0.73,0.75,0.49
Является,Пожилой,0.74,0.73,0.75,0.49
Является,Хитрый,0.74,0.73,0.75,0.49
Является,Смотреть футбол,0.74,0.73,0.75,0.49
Является,Чинить машину,0.74,0.73,0.75,0.49
Является,Стричься,0.74,0.73,0.75,0.49
Является,Короткую стрижку,0.74,0.73,0.75,0.49
Является,Внедорожник,0.74,0.73,0.75,0.49
Является,Воблу,0.74,0.73,0.75,0.49
Является,Напарником Вани,0.87,1,0.75,0.49
Является,Дальнобойщиком,0.87,1,1,0.49
Является,Болельщиком,0.96,1,1,0.49
Является,Добрый,0.72,0.92,0.76,0.49
Является,Порядочный,0.72,0.92,0.76,0.49
Является,Круглолицый,0.72,0.92,0.76,0.49
Является,Просить прощения,0.72,0.81,0.76,0.49
Является,Работать с полицией,0.72,0.81,0.76,0.49
Является,Угнать фуру,0.72,0.81,0.76,0.49
Является,Связь с бандой,0.72,0.81,0.76,0.49
Является,Порванную куртку,0.72,0.81,0.76,0.49
Является,Левые деньги,0.72,0.81,0.76,0.49
Является,Сыном директора,0.93,0.81,1,0.49
Является,Водителем,0.99,1,1,0.49
Является,Втянутым в преступление,0.77,0.86,0.94,0.91
Является,Наивный,0.77,0.79,0.8,0.47
Является,Молодой,0.77,0.79,0.8,0.47
Является,Доверчивый,0.77,0.79,0.8,0.47
Является,Сжигать,0.77,0.79,0.8,0.47
Является,Играть в бильярд,0.77,0.79,0.8,0.47
Является,Угрожать,0.77,0.79,0.8,0.47
Является,Очки,0.77,0.79,0.8,0.47
Является,Криминальный бизнес,0.77,0.79,0.8,0.47
Является,Грубый голос,0.77,0.79,0.8,0.47
Является,Преступником,0.77,0.79,0.87,1
Является,Бизнесменом,0.89,0.79,0.81,1
Является,Главарём,0.89,0.79,0.74,1
Является,Опасный,0.82,0.79,0.74,0.47
Является,Разоблачённый,0.82,0.79,0.74,0.47
Является,Жадный,0.81,0.79,0.74,0.47
Какой,Тушить пожар,0.78,0.79,0.74,0.47
Какой,Мыть машину,0.78,0.79,0.74,0.47
Какой,Халтурить,0.65,0.79,0.74,0.47
Какой,Форму,0.65,0.79,0.74,0.47
Какой,Брандспойт,0.65,0.79,0.74,0.47
Какой,Рацию,0.65,0.79,0.74,0.47
Какой,Евграфычем,0.65,0.79,0.74,0.47
Какой,Командиром,0.65,0.79,0.74,0.47
Какой,Предпринимателем,0.65,0.79,0.74,0.47
Какой,Весёлый,0.65,1,0.98,0.47
Какой,Пожилой,1,0.91,0.74,0.9
Какой,Хитрый,1,0.94,0.88,0.99
Какой,Смотреть футбол,0.81,0.84,0.67,0.61
Какой,Чинить машину,0.77,0.78,0.67,0.61
Какой,Стричься,0.77,0.78,0.67,0.56
Какой,Короткую стрижку,0.77,0.78,0.67,0.56
Какой,Внедорожник,0.77,0.78,0.67,0.56
Какой,Воблу,0.77,0.78,0.67,0.56
Какой,Напарником Вани,0.77,0.78,0.67,0.56
Какой,Дальнобойщиком,0.77,0.78,0.67,0.56
Какой,Болельщиком,0.77,0.78,0.67,0.56
Какой,Добрый,1,1,1,0.56
Какой,Порядочный,1,1,0.89,0.56
Какой,Круглолицый,1,1,0.84,0.56
Какой,Просить прощения,0.78,0.78,0.59,0.56
Какой,Работать с полицией,0.78,0.78,0.59,0.56
Какой,Угнать фуру,0.78,0.78,0.59,0.56
Какой,Связь с бандой,0.78,0.78,0.59,0.56
Какой,Порванную куртку,0.78,0.78,0.59,0.56
Какой,Левые деньги,0.78,0.78,0.59,0.56
Какой,Сыном директора,0.78,0.78,0.59,0.56
Какой,Водителем,0.78,0.78,0.59,0.56
Какой,Втянутым в преступление,0.78,0.78,0.59,0.56
