Может,Тушить пожар,0.5,0.85,0.84,0.34
Может,Мыть машину,0.5,0.85,0.84,0.34
Может,Халтурить,0.5,0.85,0.84,0.34
Может,Форму,0,0.71,0.63,0.09
Может,Брандспойт,0,0.71,0.11,0.09
Может,Рацию,0,0.71,0.61,0.09
Может,Евграфычем,0,0.71,0.61,0.09
Может,Командиром,0,0.71,0.61,0.09
Может,Предпринимателем,0,0.71,0.61,0.09
Может,Весёлый,0,0.71,0.61,0.09
Может,Пожилой,0,0.71,0.61,0.09
Может,Хитрый,0,0.71,0.61,0.09
Может,Смотреть футбол,0.47,0.89,0.81,0.32
Может,Чинить машину,0.47,0.89,0.81,0.32
Может,Стричься,0.47,0.89,0.81,0.32
Может,Короткую стрижку,0,0.68,0.6,0.01
Может,Внедорожник,0,0.68,0.02,0.01
Может,Воблу,0,0.68,0.02,0.01
Может,Напарником Вани,0,0.68,0.02,0.01
Может,Дальнобойщиком,0,0.68,0.02,0.01
Может,Болельщиком,0,0.68,0.02,0.01
Может,Добрый,0,0.68,0.65,0.01
Может,Порядочный,0,0.68,0.65,0.01
Может,Круглолицый,0,0.68,0.65,0.01
Может,Просить прощения,0.41,0.89,0.65,0.3
Может,Работать с полицией,0.41,0.89,0.1,0.3
Может,Угнать фуру,0.41,0.89,0.1,0.3
Может,Связь с бандой,0,0.69,0.01,0.02
Может,Порванную куртку,0,0.69,0.01,0.02
Может,Левые деньги,0,0.69,0.01,0.02
Может,Сыном директора,0,0.69,0.01,0.02
Может,Водителем,0,0.69,0.01,0.02
Может,Втянутым в преступление,0,0.69,0.01,0.02
Может,Наивный,0,0.69,0.01,0.02
Может,Молодой,0,0.69,0.01,0.02
Может,Доверчивый,0,0.69,0.01,0.02
Может,Сжигать,0.36,0.87,0.01,0.02
Может,Играть в бильярд,0.36,0.87,0.33,0.4
Может,Угрожать,0.36,0.87,0.33,0.4
Может,Очки,0,0.69,0.01,0.01
Может,Криминальный бизнес,0,0.69,0.01,0.01
Может,Грубый голос,0,0.69,0.01,0.01
Может,Преступником,0,0.69,0.01,0.01
Может,Бизнесменом,0,0.69,0.01,0.01
Может,Главарём,0,0.69,0.01,0.01
Может,Опасный,0,0.69,0.01,0.01
Может,Разоблачённый,0,0.69,0.01,0.01
Может,Жадный,0,0.69,0.01,0.01
Имеет,Тушить пожар,0.49,0.69,0.07,0.38
Имеет,Мыть машину,0.45,0.69,0.07,0.38
Имеет,Халтурить,0,0.69,0.07,0.09
Имеет,Форму,0.48,0.69,0.34,0.36
Имеет,Брандспойт,0,0.69,0.02,0.07
Имеет,Рацию,0.36,0.42,0.9,0.35
Имеет,Евграфычем,0.07,0.06,0.62,0.03
Имеет,Командиром,0.07,0.06,0.36,0.03
Имеет,Предпринимателем,0.07,0.06,0,0.03
Имеет,Весёлый,0.07,0.06,0,0.03
Имеет,Пожилой,0.07,0.06,0,0.03
Имеет,Хитрый,0.07,0.57,0,0.03
Имеет,Смотреть футбол,0.07,0.09,0,0.03
Имеет,Чинить машину,0.07,0.09,0,0.03
Имеет,Стричься,0.07,0.09,0,0.03
Имеет,Короткую стрижку,0.4,0.87,0.91,0.38
Имеет,Внедорожник,0.4,0.38,0.32,0.38
Имеет,Воблу,0.4,0.34,0,0.04
Имеет,Напарником Вани,0.17,0.05,0,0.04
Имеет,Дальнобойщиком,0.17,0.05,0,0.04
Имеет,Болельщиком,0.17,0.05,0,0.04
Имеет,Добрый,0.17,0.06,0,0.04
Имеет,Порядочный,0.17,0.06,0,0.04
Имеет,Круглолицый,0.17,0.06,0,0.04
Имеет,Просить прощения,0.17,0.06,0,0.04
Имеет,Работать с полицией,0.17,0.06,0,0.04
Имеет,Угнать фуру,0.17,0.06,0,0.04
Имеет,Связь с бандой,0.17,0.06,0,0.04
Имеет,Порванную куртку,0.37,0.06,0.9,0.26
Имеет,Левые деньги,0.37,0.06,0.43,0.26
Имеет,Сыном директора,0.16,0.06,0.09,0.14
Имеет,Водителем,0.16,0.06,0.09,0.14
Имеет,Втянутым в преступление,0.16,0.06,0.09,0.14
Имеет,Наивный,0.16,0.06,0.09,0.14
Имеет,Молодой,0.16,0.06,0.09,0.14
Имеет,Доверчивый,0.16,0.06,0.09,0.14
Имеет,Сжигать,0.16,0.06,0.09,0.14
Имеет,Играть в бильярд,0.16,0.06,0.09,0.14
Имеет,Угрожать,0.16,0.06,0.09,0.14
Имеет,Очки,0.31,0.06,0.34,0.42
Имеет,Криминальный бизнес,0.31,0.06,0,0.29
Имеет,Грубый голос,0.31,0.06,0.92,0.29
Имеет,Преступником,0.09,0.06,0.08,0.14
Имеет,Бизнесменом,0.09,0.06,0.08,0.14
Имеет,Главарём,0.09,0.06,0.08,0.14
Имеет,Опасный,0.09,0.06,0.08,0.14
Имеет,Разоблачённый,0.09,0.06,0.08,0.14
Имеет,Жадный,0.09,0.06,0.08,0.14
Является,Тушить пожар,0.09,0.06,0.08,0.14
Является,Мыть машину,0.09,0.06,0.08,0.14
Является,Халтурить,0.09,0.06,0.08,0.14
Является,Форму,0.09,0.06,0.08,0.14
Является,Брандспойт,0.09,0.06,0.08,0.14
Является,Рацию,0.09,0.06,0.08,0.14
Является,Евграфычем,0.43,0.87,0.34,0.14
Является,Командиром,0.43,0.91,0.89,0.36
Является,Предпринимателем,0.43,0.91,0.44,0.36
Является,Весёлый,0.12,0.7,0.17,0
Является,Пожилой,0.12,0.02,0.91,0
Является,Хитрый,0.12,0.02,0.92,0
Является,Смотреть футбол,0.12,0.02,0.08,0
Является,Чинить машину,0.12,0.02,0.08,0
Является,Стричься,0.12,0.02,0.08,0
Является,Короткую стрижку,0.12,0.02,0.08,0
Является,Внедорожник,0.12,0.02,0.08,0
Является,Воблу,0.12,0.02,0.08,0
Является,Напарником Вани,0.4,0.88,0.08,0.31
Является,Дальнобойщиком,0.15,0.88,0.85,0.31
Является,Болельщиком,0.38,0.88,0.85,0.31
Является,Добрый,0.1,0.69,0.85,0.17
Является,Порядочный,0.1,0.69,0.85,0.17
Является,Круглолицый,0.1,0.69,0.85,0.17
Является,Просить прощения,0.1,0.69,0.12,0.17
Является,Работать с полицией,0.1,0.69,0.12,0.17
Является,Угнать фуру,0.1,0.69,0.12,0.17
Является,Связь с бандой,0.1,0.69,0.12,0.17
Является,Порванную куртку,0.1,0.69,0.12,0.17
Является,Левые деньги,0.1,0.69,0.12,0.17
Является,Сыном директора,0.41,0.38,0.12,0.17
Является,Водителем,0.41,0.84,0.83,0.35
Является,Втянутым в преступление,0.41,0.84,0.83,0.35
Является,Наивный,0.06,0.65,0.83,0.01
Является,Молодой,0.06,0.93,0.83,0.01
Является,Доверчивый,0.06,0.68,0.83,0.01
Является,Сжигать,0.06,0.04,0.13,0.01
Является,Играть в бильярд,0.06,0.04,0.13,0.01
Является,Угрожать,0.06,0.04,0.13,0.01
Является,Очки,0.06,0.04,0.13,0.01
Является,Криминальный бизнес,0.06,0.04,0.13,0.01
Является,Грубый голос,0.06,0.04,0.13,0.01
Является,Преступником,0.38,0.04,0.39,0.42
Является,Бизнесменом,0.38,0.04,0.39,0.42
Является,Главарём,0.38,0.04,0.39,0.42
Является,Опасный,0.09,0.04,0.06,0.13
Является,Разоблачённый,0.09,0.04,0.06,0.13
Является,Жадный,0.09,0.04,0.36,0.13
Какой,Тушить пожар,0.09,0.04,0.01,0.13
Какой,Мыть машину,0.09,0.04,0.01,0.13
Какой,Халтурить,0.09,0.04,0.01,0.13
Какой,Форму,0.09,0.04,0.01,0.13
Какой,Брандспойт,0.09,0.04,0.01,0.13
Какой,Рацию,0.09,0.04,0.01,0.13
Какой,Евграфычем,0.09,0.04,0.01,0.13
Какой,Командиром,0.09,0.04,0.01,0.13
Какой,Предпринимателем,0.09,0.04,0.01,0.13
Какой,Весёлый,0.37,0.86,0.86,0.4
Какой,Пожилой,0.37,0.31,0.86,0.4
Какой,Хитрый,0.37,0.97,0.86,0.4
Какой,Смотреть футбол,0.21,0.05,0.06,0.15
Какой,Чинить машину,0.21,0.05,0.06,0.15
Какой,Стричься,0.21,0.05,0.06,0.15
Какой,Короткую стрижку,0.21,0.05,0.06,0.15
Какой,Внедорожник,0.21,0.05,0.06,0.15
Какой,Воблу,0.21,0.05,0.06,0.15
Какой,Напарником Вани,0.21,0.05,0.06,0.15
Какой,Дальнобойщиком,0.21,0.05,0.06,0.15
Какой,Болельщиком,0.21,0.05,0.06,0.15
Какой,Добрый,0.41,0.85,0.92,0.4
Какой,Порядочный,0.41,0.85,0.92,0.4
Какой,Круглолицый,0.41,0.85,0.92,0.4
Какой,Просить прощения,0.09,0.03,0.14,0.07
Какой,Работать с полицией,0.09,0.03,0.14,0.07
Какой,Угнать фуру,0.09,0.03,0.14,0.07
Какой,Связь с бандой,0.09,0.03,0.14,0.07
Какой,Порванную куртку,0.09,0.03,0.14,0.07
Какой,Левые деньги,0.09,0.03,0.14,0.07
Какой,Сыном директора,0.09,0.03,0.14,0.07
Какой,Водителем,0.09,0.03,0.14,0.07
Какой,Втянутым в преступление,0.09,0.03,0.14,0.07
Какой,Наивный,0.38,0.85,0.42,0.3
Какой,Молодой,0.38,0.85,0.39,0.3
Какой,Доверчивый,0.38,0.85,0.39,0.3
Какой,Сжигать,0.1,0.85,0.08,0.11
Какой,Играть в бильярд,0.1,0.03,0.08,0.11
Какой,Угрожать,0.1,0.03,0.08,0.11
Какой,Очки,0.1,0.03,0.08,0.11
Какой,Криминальный бизнес,0.1,0.03,0.08,0.11
Какой,Грубый голос,0.1,0.03,0.08,0.11
Какой,Преступником,0.1,0.03,0.08,0.11
Какой,Бизнесменом,0.1,0.03,0.08,0.11
Какой,Главарём,0.1,0.03,0.08,0.11
Какой,Опасный,0.37,0.32,0.08,0.11
Какой,Разоблачённый,0.37,0.34,0.34,0.37
Какой,Жадный,0.37,0.34,0.34,0.37
